Notes	ManualCheck	MergeInto	RenameKeyGroup	KeyParamGroup	KeyGroup	ParamGroup	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EffectiveEchoSpacing	FlipAngle	HasFieldmap	ImageOrientation	KeyGroupCount	Modality	NSliceTimes	NumVolumes	Obliquity	ParallelReductionFactorInPlane	PhaseEncodingDirection	RepetitionTime	TotalReadoutTime	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim2	VoxelSizeDim3
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__35	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	35	2	256	256	47	0.095	0.00068	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__36	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	36	2	256	256	49	0.105	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__37	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	37	2	256	256	47	0.097	0.000708	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.181	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__38	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	38	2	256	256	47	0.098	0.000708	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.181	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__39	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	39	2	256	256	43	0.091	0.00068	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__40	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	40	2	256	256	47	0.094	0.000692	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.176	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__41	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	41	2	256	256	47	0.098	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__42	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	42	2	256	256	47	0.101	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__43	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	43	2	256	256	47	0.099	0.00068	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__44	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	44	2	256	256	47	0.101	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__45	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	45	1	256	256	47	0.098	0.000704	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.18	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__46	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	46	1	256	256	47	0.1	0.00068	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__47	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	47	1	256	256	45	0.105	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__48	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	48	1	256	256	45	0.105	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__49	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	49	1	256	256	47	0.104	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__50	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	50	1	256	256	47	0.099	0.000712	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.182	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__51	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	51	1	256	256	43	0.095	0.00068	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__52	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	52	1	256	256	47	0.097	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__53	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	53	1	256	256	49	0.096	0.00068	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__54	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	54	1	256	256	47	0.1	0.000708	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.181	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__55	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	55	1	256	256	47	0.095	0.0007	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.178	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__56	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	56	1	256	256	47	0.101	0.000704	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.18	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__57	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	57	1	256	256	45	0.103	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__58	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	58	1	256	256	47	0.097	0.000696	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.177	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__59	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	59	1	256	256	47	0.096	0.00076	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.194	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__60	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	60	1	256	256	47	0.098	0.000792	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.202	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__61	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	61	1	256	256	47	0.094	0.00076	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.194	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__62	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	62	1	256	256	47	0.101	0.00076	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.194	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__63	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	63	1	256	256	45	0.098	0.000812	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.207	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__64	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	64	1	256	256	47	0.105	0.000812	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.207	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__65	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	65	1	256	256	47	0.1	0.00076	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.194	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__66	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	66	1	256	256	47	0.103	0.00076	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.194	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__67	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	67	1	256	256	47	0.099	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__68	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	68	1	256	256	49	0.098	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__69	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	69	1	256	256	47	0.097	0.00068	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__70	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	70	1	256	256	43	0.096	0.000688	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.175	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__71	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	71	1	256	256	47	0.101	0.000688	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.175	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__72	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	72	1	256	256	47	0.1	0.000712	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.182	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__73	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	73	1	256	256	49	0.107	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__74	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	74	1	256	256	45	0.098	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__75	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	75	1	256	256	47	0.104	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__76	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	76	1	256	256	47	0.096	0.000688	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.175	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__77	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	77	1	256	256	47	0.096	0.000692	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.176	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__78	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	78	1	256	256	49	0.106	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__79	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	79	1	256	256	47	0.1	0.000688	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.175	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__80	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	80	1	256	256	47	0.103	0.000688	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.175	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__81	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	81	1	256	256	47	0.101	0.000708	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.181	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__82	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	82	1	256	256	46	0.098	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__83	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	83	1	256	256	47	0.098	0.0007	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.178	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__84	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	84	1	256	256	47	0.1	0.000692	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.176	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__85	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	85	1	256	256	47	0.099	0.000696	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.177	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__86	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	86	1	256	256	46	0.102	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__87	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	87	1	256	256	47	0.098	0.000688	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.175	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__88	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	88	1	256	256	46	0.103	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__89	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	89	1	256	256	47	0.094	0.00068	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__90	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	90	1	256	256	47	0.1	0.000696	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.177	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__91	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	91	1	256	256	45	0.098	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__92	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	92	1	256	256	45	0.104	0.000764	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.195	False	0.938	0.938	3.0
				datatype-dwi_run-2_suffix-dwi__1	datatype-dwi_run-2_suffix-dwi	1	1	256	256	47	0.1	0.00078	90	False	LAS+	8	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-2_suffix-dwi	datatype-dwi_run-2_suffix-dwi__2	datatype-dwi_run-2_suffix-dwi	2	1	256	256	47	0.097	0.00076	90	False	LAS+	8	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-2_suffix-dwi	datatype-dwi_run-2_suffix-dwi__3	datatype-dwi_run-2_suffix-dwi	3	1	256	256	48	0.096	0.000772	90	False	LAS+	8	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-2_suffix-dwi	datatype-dwi_run-2_suffix-dwi__4	datatype-dwi_run-2_suffix-dwi	4	1	256	256	53	0.099	0.000764	90	False	LAS+	8	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-2_suffix-dwi	datatype-dwi_run-2_suffix-dwi__5	datatype-dwi_run-2_suffix-dwi	5	1	256	256	47	0.103	0.000768	90	False	LAS+	8	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-2_suffix-dwi	datatype-dwi_run-2_suffix-dwi__6	datatype-dwi_run-2_suffix-dwi	6	1	256	256	47	0.1	0.00076	90	False	LAS+	8	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-2_suffix-dwi	datatype-dwi_run-2_suffix-dwi__7	datatype-dwi_run-2_suffix-dwi	7	1	256	256	47	0.104	0.000796	90	False	LAS+	8	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-2_suffix-dwi	datatype-dwi_run-2_suffix-dwi__8	datatype-dwi_run-2_suffix-dwi	8	1	256	256	45	0.097	0.000768	90	False	LAS+	8	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
				acquisition-VARIANTEffectiveEchoSpacingDim3SizeObliquity_datatype-dwi_run-1_suffix-dwi__1	acquisition-VARIANTEffectiveEchoSpacingDim3SizeObliquity_datatype-dwi_run-1_suffix-dwi	1	7	256	256	45	0.093	0.00076	90	False	LAS+	7	dwi	0	16.0	False	2.0	j	11.6	0.194	False	0.938	0.938	3.0
				acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi__1	acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi	1	1	256	256	54	0.102	0.00078	90	False	LAS+	6	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi__2	acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi	2	1	256	256	52	0.101	0.000808	90	False	LAS+	6	dwi	0	16.0	True	2.0	j	11.6	0.206	False	0.938	0.938	3.0
				acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi__3	acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi	3	1	256	256	57	0.103	0.000764	90	False	LAS+	6	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
				acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi__4	acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi	4	1	256	256	52	0.099	0.000772	90	False	LAS+	6	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
				acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi__5	acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi	5	1	256	256	53	0.1	0.0008	90	False	LAS+	6	dwi	0	16.0	True	2.0	j	11.6	0.204	False	0.938	0.938	3.0
				acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi__6	acquisition-VARIANTEffectiveEchoSpacingDim3Size_datatype-dwi_run-1_suffix-dwi	6	1	256	256	55	0.103	0.000764	90	False	LAS+	6	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
				acquisition-VARIANTEffectiveEchoSpacingRepetitionTimeDim3SizeNumVolumesObliquity_datatype-dwi_run-1_suffix-dwi__1	acquisition-VARIANTEffectiveEchoSpacingRepetitionTimeDim3SizeNumVolumesObliquity_datatype-dwi_run-1_suffix-dwi	1	2	256	256	37	0.096	0.00078	90	False	LAS+	3	dwi	0	18.0	False	2.0	j	10.0	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTEffectiveEchoSpacingRepetitionTimeDim3SizeNumVolumesObliquity_datatype-dwi_run-1_suffix-dwi__2	acquisition-VARIANTEffectiveEchoSpacingRepetitionTimeDim3SizeNumVolumesObliquity_datatype-dwi_run-1_suffix-dwi	2	1	256	256	38	0.096	0.00078	90	False	LAS+	3	dwi	0	18.0	False	2.0	j	10.0	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-2_suffix-dwi__1	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-2_suffix-dwi	1	1	256	256	49	0.103	0.000784	90	False	LAS+	3	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-2_suffix-dwi__2	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-2_suffix-dwi	2	1	256	256	49	0.102	0.00078	90	False	LAS+	3	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-2_suffix-dwi__3	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-2_suffix-dwi	3	1	256	256	47	0.096	0.00068	90	False	LAS+	3	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTDim3Size_datatype-dwi_run-2_suffix-dwi__1	acquisition-VARIANTDim3Size_datatype-dwi_run-2_suffix-dwi	1	1	256	256	45	0.098	0.00076	90	False	LAS+	2	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
				acquisition-VARIANTDim3Size_datatype-dwi_run-2_suffix-dwi__2	acquisition-VARIANTDim3Size_datatype-dwi_run-2_suffix-dwi	2	1	256	256	45	0.094	0.00076	90	False	LAS+	2	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
